#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
458400,-277528.36328125,312.8248909420488,265
458500,-277626.4365234375,311.24290912427807,265
458600,-277547.103515625,311.4062079229202,265
458700,-277389.15625,306.24624200512307,265
458800,-278115.5595703125,307.442039716691,265
458900,-278904.4033203125,312.0732293203216,265
459000,-278025.1123046875,305.0130419369436,265
459100,-278557.6201171875,307.88413576428167,265
459200,-278768.31640625,311.3734393772537,265
459300,-278553.2275390625,311.73888966186195,265
459400,-278331.076171875,309.022024687501,265
459500,-278113.66015625,309.0011395763944,265
459600,-278133.1689453125,309.69559064693027,265
459700,-277775.2685546875,309.612098253572,265
459800,-277937.33203125,309.2987214623846,265
459900,-277223.9208984375,305.5128307931656,265
460000,-277698.01953125,309.5445749319294,265
460100,-278473.3857421875,314.7144683071241,265
460200,-277614.958984375,310.0709312031628,265
460300,-277516.0458984375,310.54644808393573,265
460400,-277574.2958984375,309.8522243539547,265
460500,-277398.640625,313.44891676312375,265
460600,-277407.8935546875,312.7624329332064,265
460700,-277299.1982421875,311.90085254002054,265
460800,-276828.9365234375,309.6714555501963,265
460900,-277025.83203125,310.12893704112184,265
461000,-277244.1416015625,310.940061661187,265
461100,-276647.353515625,308.60655504020013,265
461200,-277804.0634765625,315.41772620976485,265
461300,-276451.17578125,308.9622555405292,265
461400,-276834.126953125,309.1228257362809,265
461500,-277771.4990234375,317.07465340351933,265
461600,-276697.46484375,308.57994271555737,265
461700,-277026.525390625,310.6625303580176,265
461800,-277095.56640625,312.1082247179897,265
461900,-276895.345703125,311.71993504926155,265
462000,-277495.712890625,312.8440378135513,265
462100,-277240.2958984375,313.3513756313804,265
462200,-277118.53369140625,310.28239057330927,265
462300,-276672.822265625,307.3416704842632,265
462400,-277351.1025390625,311.26534168096896,265
462500,-277145.478515625,310.4512899317067,265
462600,-277692.8486328125,316.0974647309461,265
462700,-277237.537109375,308.8844358355513,265
462800,-277493.03125,312.45930972428545,265
462900,-277228.958984375,309.2843663658674,265
463000,-277579.2041015625,309.26628943234056,265
463100,-278087.5673828125,311.28540994646494,265
463200,-277401.609375,308.41452675024055,265
463300,-277927.564453125,310.2330313357379,265
463400,-277618.5849609375,307.2699929976416,265
463500,-277083.3203125,307.9181693350026,265
463600,-277577.5908203125,312.300245908638,265
463700,-277377.927734375,312.5172594277216,265
463800,-277706.009765625,313.66588738917534,265
463900,-276867.3896484375,308.61348444625384,265
464000,-276918.955078125,309.89722667546783,265
464100,-277496.134765625,311.96157192600856,265
464200,-277661.30078125,311.7617223606137,265
464300,-277372.4189453125,311.56823592276606,265
464400,-277203.177734375,308.0576955318935,265
464500,-277455.0341796875,309.0423026740602,265
464600,-277291.556640625,311.50108961830745,265
464700,-276988.0458984375,309.86054673365425,265
464800,-277913.697265625,312.71096910605024,265
464900,-277804.517578125,313.3257011323809,265
465000,-277686.7021484375,311.55352960948983,265
465100,-277524.37109375,307.5733386695138,265
465200,-277527.373046875,308.8409783426191,265
465300,-277487.650390625,309.1179126989667,265
465400,-277270.1123046875,308.2355368307758,265
465500,-277740.775390625,308.95738608515103,265
465600,-277750.638671875,309.31113828058324,265
465700,-278225.6513671875,313.0751079565167,265
465800,-276926.46875,308.99657108244935,265
465900,-277274.2451171875,311.31784155595585,265
466000,-278049.5693359375,312.5960908601576,265
466100,-278029.5458984375,309.77901012028394,265
466200,-278157.9443359375,307.282494981477,265
466300,-277937.3818359375,309.879208483246,265
466400,-277826.5751953125,311.0571536607317,265
466500,-277090.958984375,306.7746916985528,265
466600,-277150.9267578125,305.39044304678174,265
466700,-278198.5810546875,308.1700354709238,265
466800,-278198.84765625,307.0203610088975,265
466900,-278166.564453125,308.3905722832663,265
467000,-278049.7470703125,308.45203318179455,265
467100,-278340.0751953125,311.8044038632615,265
467200,-278505.8662109375,311.3647905855735,265
467300,-277881.1376953125,306.2584728403647,265
467400,-277639.0380859375,311.701198936271,265
467500,-277597.3974609375,307.20074312800296,265
467600,-278027.3232421875,311.2700555424842,265
467700,-277668.1865234375,307.4328704137606,265
467800,-278225.4287109375,307.3137757390199,265
467900,-278538.4970703125,308.9086468451812,265
468000,-278161.16015625,305.91006420267047,265
468100,-278271.3115234375,305.7768894229149,265
468200,-278177.3115234375,308.63272305915865,265
468300,-278104.259765625,306.94430417016343,265
468400,-278375.3974609375,308.50058820580193,265
468500,-278447.05859375,310.9086180930663,265
468600,-278145.525390625,309.57396312411606,265
468700,-277997.328125,306.9455930488758,265
468800,-278401.9892578125,308.99952799371397,265
468900,-277664.0146484375,306.5944069111317,265
469000,-277803.1875,307.1437420257015,265
469100,-278022.7119140625,308.2888469188012,265
469200,-277669.130859375,309.29234185544146,265
469300,-278007.6328125,312.75937597256217,265
469400,-277746.583984375,310.71099453488335,265
469500,-277633.560546875,312.5723662915748,265
469600,-276966.5478515625,308.69806360662284,265
469700,-277827.8681640625,312.57810868366766,265
469800,-277523.82421875,311.8831476568973,265
469900,-277017.986328125,310.5849424175068,265
470000,-276861.091796875,310.67025288528555,265
470100,-277329.4599609375,312.4835898377041,265
470200,-277267.484375,310.65266443644623,265
470300,-277207.7412109375,311.44094414887024,265
470400,-277292.7529296875,311.11581082168686,265
470500,-277331.4072265625,310.06137065792404,265
470600,-277380.8037109375,308.6308342869624,265
470700,-277529.525390625,309.86107163315137,265
470800,-278042.498046875,312.69872490149265,265
470900,-277223.7255859375,307.4850581245154,265
471000,-277326.408203125,308.94667934240056,265
471100,-277281.9375,307.85423985494356,265
471200,-278152.9501953125,312.04082462940636,265
471300,-277443.703125,307.77513575957005,265
471400,-277829.5283203125,311.82401292977016,265
471500,-277589.3349609375,308.64520374681734,265
471600,-277861.9189453125,308.6098839938712,265
471700,-278229.109375,309.1272759689457,265
471800,-278398.1005859375,311.086045245499,265
471900,-278425.068359375,310.24111796848433,265
472000,-277874.3330078125,304.6603674957931,265
472100,-278049.498046875,305.5308912417013,265
472200,-278549.82177734375,308.2691218781754,265
472300,-278045.96484375,309.4273601136516,265
472400,-278041.830078125,308.4641160261334,265
472500,-277451.3857421875,307.97006421154015,265
472600,-277868.4677734375,312.68200616949275,265
472700,-277204.861328125,310.3949641665514,265
472800,-278092.6748046875,311.57251002956593,265
472900,-277641.3330078125,311.4945555378647,265
473000,-277686.7138671875,310.9559559341132,265
473100,-277629.19921875,311.023971554773,265
473200,-277449.1630859375,309.61449558003255,265
473300,-277335.921875,307.6277983555077,265
473400,-277598.654296875,308.92288562898875,265
473500,-278274.615234375,312.2064428321322,265
473600,-277847.2978515625,306.6384295745064,265
473700,-278076.091796875,309.9619705985142,265
473800,-277656.275390625,307.4455792973163,265
473900,-278066.6376953125,310.7904103224091,265
474000,-277787.4580078125,309.02056775133366,265
474100,-278062.853515625,309.6394995003524,265
474200,-277680.4091796875,306.5153331945709,265
474300,-278046.087890625,306.20743690498523,265
474400,-278624.26953125,309.00983286953254,265
474500,-278885.150390625,307.1327483716759,265
474600,-278920.380859375,310.12067876321396,265
474700,-278908.2734375,309.8884516096532,265
474800,-279007.3828125,313.88527651493877,265
474900,-278267.701171875,307.82967518474356,265
475000,-277986.5498046875,306.9277273727555,265
475100,-278894.603515625,311.8099591628803,265
475200,-277713.5576171875,306.59519505078856,265
475300,-278221.1474609375,310.043322762917,265
475400,-278589.7568359375,313.26577859862897,265
475500,-278205.9150390625,309.8505146537229,265
475600,-278219.0,311.4353215472948,265
475700,-278020.99609375,306.45912694690503,265
475800,-277882.796875,304.33798716175545,265
475900,-278217.859375,308.8195968210263,265
476000,-278110.6640625,308.7511208403409,265
476100,-277862.1982421875,309.90958027985846,265
476200,-278193.4970703125,310.4655500659723,265
476300,-277859.275390625,311.11471830600726,265
476400,-277988.4169921875,313.2097465875329,265
476500,-277599.482421875,311.4038781276005,265
476600,-277411.5537109375,307.9710333839505,265
476700,-277759.591796875,308.3934183051714,265
476800,-277428.697265625,309.1859633255706,265
476900,-277646.3369140625,312.4269132588883,265
477000,-277503.4677734375,311.4898199200983,265
477100,-277753.412109375,309.92008145849985,265
477200,-277908.90625,312.32104754022106,265
477300,-277430.966796875,306.96072234476406,265
477400,-277722.7587890625,310.2085026770305,265
477500,-277647.798828125,313.73121090908865,265
477600,-277470.8828125,312.13470548453034,265
477700,-277416.0244140625,310.9945419170772,265
477800,-277481.1220703125,310.27502399118424,265
477900,-277360.3046875,310.53950457579185,265
478000,-277770.1640625,311.3155202803906,265
478100,-278284.7568359375,312.4897324197124,265
478200,-277795.8271484375,310.3395141712298,265
478300,-277690.81640625,310.74241731886394,265
478400,-277581.7294921875,312.2545333077052,265
478500,-277642.296875,315.269800028303,265
478600,-276768.5556640625,307.7707224769189,265
478700,-277375.712890625,311.7825682522661,265
478800,-277143.6240234375,310.24756109678583,265
478900,-277072.4970703125,311.33298008977664,265
479000,-276910.4365234375,310.6007903592552,265
479100,-276936.435546875,310.49259261800006,265
479200,-276476.7548828125,309.3381134927493,265
479300,-277595.9326171875,317.10705344934655,265
479400,-276712.3515625,311.50102066685525,265
479500,-276924.5556640625,309.1811844413625,265
479600,-276846.2236328125,308.15052127945387,265
479700,-277315.9931640625,314.18966265062505,265
479800,-276669.330078125,312.1727648414712,265
479900,-276558.2724609375,310.8506464334666,265
480000,-277724.9580078125,314.01350918991614,265
480100,-277698.48046875,312.73636497225584,265
480200,-277960.599609375,313.38502936992785,265
480300,-277616.2373046875,309.753888048529,265
480400,-277773.470703125,314.01556355109295,265
480500,-277687.1328125,314.03782153874727,265
480600,-277302.6513671875,313.69359774423316,265
480700,-277434.3095703125,313.02837785671653,265
480800,-277646.0966796875,313.93209904634625,265
480900,-277750.4033203125,311.0842868089456,265
481000,-277695.177734375,312.13298690016956,265
481100,-277591.412109375,311.578204647812,265
481200,-277943.7880859375,313.0591018754471,265
481300,-278117.8857421875,313.4158720269094,265
481400,-277863.95703125,308.97430377684645,265
481500,-277983.0234375,310.1284280277167,265
481600,-278109.9560546875,312.4296408912457,265
481700,-277794.6904296875,309.90623531733877,265
481800,-277509.119140625,311.30234965983476,265
481900,-277788.796875,312.6698361008248,265
482000,-277536.076171875,311.7181941261947,265
482100,-277904.85546875,311.5217674499395,265
482200,-277286.9755859375,307.28210601879795,265
482300,-277713.2841796875,307.93525599029437,265
482400,-277182.0732421875,305.79611840209606,265
482500,-277347.4423828125,310.6223117678189,265
482600,-277486.9697265625,309.8936982603598,265
482700,-277620.54296875,309.5198806915912,265
482800,-278010.5712890625,312.10703883906035,265
482900,-277973.56640625,309.7230295529377,265
483000,-277731.6806640625,307.9412521534602,265
483100,-277856.02783203125,307.40926400005577,265
483200,-278264.8505859375,308.6651911611765,265
483300,-278093.537109375,305.81230644202174,265
483400,-278722.7255859375,306.90792701301984,265
483500,-278748.458984375,307.48889682811506,265
483600,-278757.1162109375,307.7743693228695,265
483700,-278503.9482421875,305.75591896260784,265
483800,-279173.5732421875,310.96669314322236,265
483900,-278554.341796875,308.0213611920056,265
484000,-278370.93359375,308.7427251674187,265
484100,-278307.0439453125,309.48559612005346,265
484200,-278138.595703125,307.09655785196156,265
484300,-278346.470703125,310.2951917549435,265
484400,-278129.0166015625,310.38723594040357,265
484500,-277635.216796875,309.38111293657437,265
484600,-277924.5927734375,312.94898178083366,265
484700,-278121.0439453125,311.1183281746838,265
484800,-277760.1474609375,306.72498824287555,265
484900,-277867.3232421875,307.74966246588986,265
485000,-277968.2373046875,309.63162062734693,265
485100,-277646.203125,305.8377355635775,265
485200,-277743.748046875,310.82878571110035,265
485300,-277858.9150390625,310.5402071641909,265
485400,-278163.6298828125,311.01477044351725,265
485500,-277746.8115234375,311.22752236570255,265
485600,-277525.5029296875,307.4650584884041,265
485700,-277183.6533203125,306.37961375262535,265
485800,-277806.0810546875,310.9285522777138,265
485900,-277699.775390625,311.71543193212153,265
486000,-277385.931640625,308.27187180523396,265
486100,-277616.01953125,309.7322693072141,265
486200,-278458.828125,311.3130072521877,265
486300,-278259.4912109375,309.3423849564343,265
486400,-278324.9404296875,311.58109104799536,265
486500,-278014.28125,310.39209206815707,265
486600,-277976.2919921875,309.5357843032728,265
486700,-278164.4404296875,310.6367109119091,265
486800,-278104.9404296875,310.97860247227754,265
486900,-277674.8662109375,306.33386505242225,265
487000,-278053.9384765625,311.6464620200659,265
487100,-277667.8251953125,307.68505723542506,265
487200,-277278.357421875,308.206701835564,265
487300,-277845.740234375,310.3054477897893,265
487400,-277568.4052734375,310.955199389496,265
487500,-277366.3837890625,309.57781901131005,265
487600,-277399.5869140625,309.13359349540946,265
487700,-277789.7265625,309.5510587334364,265
487800,-277933.75390625,308.1691646504576,265
487900,-278040.3505859375,309.6599208485743,265
